# time  ID  size  fromHost  toHost  TTL  isResponse
3925.0000 M554 760594 c104 gangs7 100 N 
3933.0000 M555 1193109 p59 gangs3 100 N 
3939.0000 M556 494166 p50 gangs3 100 N 
3946.0000 M557 1510905 c113 gangs7 100 N 
3951.0000 M558 1369457 w206 gangs8 100 N 
3956.0000 M559 134947 w175 gangs1 100 N 
3961.0000 M560 33482 c133 gangs7 100 N 
3969.0000 M561 1574062 c99 gangs8 100 N 
3975.0000 M562 1765074 c95 gangs8 100 N 
3981.0000 M563 392920 w170 gangs3 100 N 
3989.0000 M564 299957 w161 gangs6 100 N 
3995.0000 M565 1835186 p66 gangs0 100 N 
4001.0000 M566 443656 c97 gangs9 100 N 
4006.0000 M567 911066 w167 gangs0 100 N 
4013.0000 M568 634250 c106 gangs5 100 N 
4020.0000 M569 619869 p40 gangs7 100 N 
4027.0000 M570 783705 p32 gangs10 100 N 
4033.0000 M571 1382672 w188 gangs3 100 N 
4039.0000 M572 1122619 w194 gangs10 100 N 
4044.0000 M573 969716 p1 gangs2 100 N 
4053.0000 M574 225473 w184 gangs2 100 N 
4061.0000 M575 1205547 w156 gangs1 100 N 
4067.0000 M576 457989 w188 gangs3 100 N 
4075.0000 M577 187139 c90 gangs5 100 N 
4084.0000 M578 380871 c92 gangs10 100 N 
4090.0000 M579 1925560 c120 gangs0 100 N 
4096.0000 M580 922685 p31 gangs6 100 N 
4102.0000 M581 530887 w201 gangs11 100 N 
4109.0000 M582 1169126 c74 gangs2 100 N 
4114.0000 M583 466731 w166 gangs5 100 N 
4123.0000 M584 1696185 w163 gangs11 100 N 
4128.0000 M585 1068071 w204 gangs1 100 N 
4137.0000 M586 1943290 p4 gangs1 100 N 
4144.0000 M587 1958758 w140 gangs4 100 N 
4150.0000 M588 1395316 p58 gangs5 100 N 
4157.0000 M589 1254969 w141 gangs0 100 N 
4165.0000 M590 1998284 c99 gangs9 100 N 
4172.0000 M591 193072 p27 gangs10 100 N 
4179.0000 M592 936622 w166 gangs11 100 N 
4185.0000 M593 1059009 c128 gangs6 100 N 
4192.0000 M594 231236 p40 gangs1 100 N 
4200.0000 M595 1459576 p59 gangs11 100 N 
4208.0000 M596 1847336 p30 gangs8 100 N 
4214.0000 M597 1135581 c74 gangs5 100 N 
4223.0000 M598 1508314 p33 gangs2 100 N 
4231.0000 M599 175922 c87 gangs10 100 N 
4237.0000 M600 1058137 c139 gangs2 100 N 
4245.0000 M601 385405 w205 gangs4 100 N 
4254.0000 M602 836784 w145 gangs0 100 N 
4263.0000 M603 192089 w187 gangs6 100 N 
4268.0000 M604 742704 c99 gangs3 100 N 
4275.0000 M605 1062222 w166 gangs6 100 N 
4283.0000 M606 522359 c102 gangs10 100 N 
4290.0000 M607 1956387 w187 gangs7 100 N 
4298.0000 M608 219366 p67 gangs2 100 N 
4305.0000 M609 369590 c117 gangs1 100 N 
4310.0000 M610 1752508 w155 gangs2 100 N 
4319.0000 M611 803252 p20 gangs3 100 N 
4324.0000 M612 1401399 p39 gangs1 100 N 
4331.0000 M613 1647795 p53 gangs7 100 N 
4339.0000 M614 684727 p68 gangs4 100 N 
4346.0000 M615 207457 p24 gangs2 100 N 
4352.0000 M616 856221 c118 gangs1 100 N 
4358.0000 M617 1451573 w194 gangs1 100 N 
4363.0000 M618 10696 c104 gangs10 100 N 
4372.0000 M619 458765 p22 gangs6 100 N 
4380.0000 M620 16792 w206 gangs7 100 N 
4385.0000 M621 441594 p48 gangs1 100 N 
4393.0000 M622 1627126 w147 gangs4 100 N 
4399.0000 M623 559001 p23 gangs7 100 N 
4408.0000 M624 308573 p57 gangs6 100 N 
4417.0000 M625 583929 c70 gangs1 100 N 
4425.0000 M626 763669 c109 gangs5 100 N 
4434.0000 M627 1001885 w185 gangs2 100 N 
4440.0000 M628 1401737 p51 gangs5 100 N 
4447.0000 M629 1213910 w169 gangs7 100 N 
4454.0000 M630 102579 c107 gangs1 100 N 
4459.0000 M631 1223508 w188 gangs2 100 N 
4465.0000 M632 1521907 w180 gangs10 100 N 
4474.0000 M633 1075213 p58 gangs7 100 N 
4480.0000 M634 921247 w200 gangs0 100 N 
4486.0000 M635 1326532 c117 gangs3 100 N 
4495.0000 M636 1030996 w189 gangs6 100 N 
4503.0000 M637 1697731 w206 gangs9 100 N 
4512.0000 M638 389310 p54 gangs1 100 N 
4520.0000 M639 1485931 w148 gangs1 100 N 
4529.0000 M640 318796 w161 gangs1 100 N 
4536.0000 M641 119311 p61 gangs4 100 N 
4543.0000 M642 1888563 c136 gangs4 100 N 
4552.0000 M643 1988262 p34 gangs9 100 N 
4557.0000 M644 830401 c71 gangs2 100 N 
4566.0000 M645 1423526 p40 gangs7 100 N 
4574.0000 M646 948650 p59 gangs2 100 N 
4580.0000 M647 1328084 p10 gangs7 100 N 
4588.0000 M648 1267157 c114 gangs4 100 N 
4595.0000 M649 1910405 w168 gangs4 100 N 
4604.0000 M650 571440 w167 gangs5 100 N 
4610.0000 M651 1632304 c87 gangs0 100 N 
4619.0000 M652 804453 c76 gangs8 100 N 
4627.0000 M653 255120 p0 gangs11 100 N 
4633.0000 M654 12435 w158 gangs4 100 N 
4638.0000 M655 549284 p59 gangs2 100 N 
4646.0000 M656 983234 p9 gangs6 100 N 
4653.0000 M657 511783 w208 gangs9 100 N 
4660.0000 M658 624802 c107 gangs6 100 N 
4665.0000 M659 1829601 p62 gangs10 100 N 
4674.0000 M660 1238390 w148 gangs7 100 N 
4680.0000 M661 157170 c74 gangs10 100 N 
4686.0000 M662 1564696 p43 gangs11 100 N 
4694.0000 M663 760580 w182 gangs6 100 N 
4703.0000 M664 1739516 p40 gangs9 100 N 
4712.0000 M665 1765426 p43 gangs3 100 N 
4720.0000 M666 1167378 p30 gangs1 100 N 
4726.0000 M667 1875051 w208 gangs0 100 N 
4735.0000 M668 1050676 w206 gangs2 100 N 
4742.0000 M669 1390703 w193 gangs6 100 N 
4748.0000 M670 641874 c100 gangs11 100 N 
4755.0000 M671 1930262 p57 gangs7 100 N 
4762.0000 M672 533281 p16 gangs3 100 N 
4768.0000 M673 1848401 w199 gangs9 100 N 
4773.0000 M674 289590 p50 gangs4 100 N 
4781.0000 M675 1612586 c120 gangs4 100 N 
4789.0000 M676 786560 p15 gangs2 100 N 
4798.0000 M677 1978518 c137 gangs2 100 N 
4803.0000 M678 418250 p38 gangs0 100 N 
4811.0000 M679 1410543 w148 gangs9 100 N 
4819.0000 M680 1040120 c112 gangs7 100 N 
4826.0000 M681 783099 w166 gangs3 100 N 
4835.0000 M682 1027911 w155 gangs0 100 N 
4844.0000 M683 298297 c76 gangs11 100 N 
4849.0000 M684 993232 w153 gangs4 100 N 
4856.0000 M685 1732079 p30 gangs0 100 N 
4865.0000 M686 613015 c130 gangs2 100 N 
4873.0000 M687 1305452 w193 gangs7 100 N 
4880.0000 M688 21001 w142 gangs0 100 N 
4886.0000 M689 59449 p67 gangs1 100 N 
4893.0000 M690 415870 p43 gangs6 100 N 
4899.0000 M691 192913 p11 gangs0 100 N 
4907.0000 M692 19849 p53 gangs5 100 N 
4916.0000 M693 1155947 c118 gangs6 100 N 
4924.0000 M694 740573 w152 gangs3 100 N 
4933.0000 M695 1875334 p39 gangs11 100 N 
4941.0000 M696 1898904 c82 gangs2 100 N 
4949.0000 M697 1439055 p0 gangs6 100 N 
4956.0000 M698 816077 w142 gangs6 100 N 
4962.0000 M699 1181812 w150 gangs7 100 N 
4967.0000 M700 1328803 p43 gangs0 100 N 
4972.0000 M701 855886 c97 gangs9 100 N 
4978.0000 M702 1728030 w175 gangs5 100 N 
4986.0000 M703 381000 w187 gangs7 100 N 
4994.0000 M704 374203 w169 gangs10 100 N 
5003.0000 M705 148512 c76 gangs9 100 N 
5011.0000 M706 987604 p54 gangs2 100 N 
5020.0000 M707 1717683 p33 gangs3 100 N 
5029.0000 M708 912984 w169 gangs0 100 N 
5038.0000 M709 1965614 c137 gangs1 100 N 
5043.0000 M710 1060333 c136 gangs7 100 N 
5050.0000 M711 1952998 w159 gangs3 100 N 
5058.0000 M712 878951 c96 gangs8 100 N 
5067.0000 M713 848940 c108 gangs9 100 N 
5076.0000 M714 1531065 c114 gangs6 100 N 
5084.0000 M715 41685 w182 gangs4 100 N 
5091.0000 M716 1463317 p65 gangs0 100 N 
5096.0000 M717 539179 c130 gangs2 100 N 
5103.0000 M718 837533 w150 gangs1 100 N 
5109.0000 M719 1876365 p40 gangs1 100 N 
5115.0000 M720 1645230 p35 gangs0 100 N 
5121.0000 M721 1617539 c96 gangs10 100 N 
5127.0000 M722 222549 c114 gangs11 100 N 
5132.0000 M723 1906849 c119 gangs4 100 N 
5141.0000 M724 149191 p9 gangs0 100 N 
5150.0000 M725 1408134 c84 gangs3 100 N 
5155.0000 M726 1927526 c71 gangs2 100 N 
5160.0000 M727 986263 c82 gangs7 100 N 
5169.0000 M728 922148 c110 gangs3 100 N 
5174.0000 M729 1622449 c103 gangs1 100 N 
5183.0000 M730 88397 p69 gangs5 100 N 
5188.0000 M731 1923433 p43 gangs9 100 N 
5196.0000 M732 611606 p65 gangs2 100 N 
5203.0000 M733 767108 c117 gangs6 100 N 
5210.0000 M734 1053480 c72 gangs3 100 N 
5219.0000 M735 1717006 w160 gangs11 100 N 
5227.0000 M736 665084 p20 gangs8 100 N 
5234.0000 M737 1238633 c84 gangs8 100 N 
5241.0000 M738 919223 c76 gangs11 100 N 
5246.0000 M739 1686846 c129 gangs1 100 N 
5255.0000 M740 1507157 p64 gangs4 100 N 
5262.0000 M741 1089642 c120 gangs2 100 N 
5270.0000 M742 1250333 p31 gangs11 100 N 
5275.0000 M743 1583717 p34 gangs6 100 N 
5281.0000 M744 913455 c113 gangs5 100 N 
5288.0000 M745 1433660 w177 gangs3 100 N 
5295.0000 M746 1668256 w147 gangs11 100 N 
5303.0000 M747 1680888 p4 gangs9 100 N 
5308.0000 M748 596071 c97 gangs10 100 N 
5317.0000 M749 1220184 p10 gangs8 100 N 
5323.0000 M750 886563 p55 gangs2 100 N 
5332.0000 M751 532628 p49 gangs4 100 N 
5337.0000 M752 526230 w161 gangs9 100 N 
5345.0000 M753 650185 p68 gangs4 100 N 
5354.0000 M754 467972 c80 gangs8 100 N 
5363.0000 M755 94037 c76 gangs2 100 N 
5372.0000 M756 1819339 w193 gangs6 100 N 
5380.0000 M757 1286240 c129 gangs10 100 N 
5388.0000 M758 1587191 p6 gangs11 100 N 
5396.0000 M759 1631434 w141 gangs9 100 N 
5402.0000 M760 1017778 w149 gangs2 100 N 
5407.0000 M761 68451 p0 gangs3 100 N 
5416.0000 M762 691030 c107 gangs9 100 N 
5425.0000 M763 1408318 c111 gangs2 100 N 
5432.0000 M764 492433 p62 gangs10 100 N 
5438.0000 M765 831541 p29 gangs6 100 N 
5444.0000 M766 869667 p66 gangs4 100 N 
5452.0000 M767 170954 w158 gangs11 100 N 
5458.0000 M768 1082394 p51 gangs2 100 N 
5467.0000 M769 1738336 c76 gangs6 100 N 
5476.0000 M770 1505363 c110 gangs5 100 N 
5481.0000 M771 134408 c121 gangs8 100 N 
5487.0000 M772 1510970 c123 gangs6 100 N 
5496.0000 M773 1227038 p39 gangs3 100 N 
5501.0000 M774 460768 p9 gangs3 100 N 
5507.0000 M775 457377 p63 gangs5 100 N 
5512.0000 M776 1242605 w177 gangs11 100 N 
5521.0000 M777 1520582 w175 gangs5 100 N 
5527.0000 M778 502786 w179 gangs7 100 N 
5532.0000 M779 1794926 c83 gangs7 100 N 
5539.0000 M780 1875291 p58 gangs4 100 N 
5547.0000 M781 372138 w196 gangs6 100 N 
5553.0000 M782 1877579 c84 gangs4 100 N 
5562.0000 M783 699644 p49 gangs1 100 N 
5569.0000 M784 1532971 p16 gangs1 100 N 
5575.0000 M785 168085 c113 gangs2 100 N 
5580.0000 M786 728063 w172 gangs0 100 N 
5589.0000 M787 1747360 c93 gangs6 100 N 
5595.0000 M788 1281706 p19 gangs5 100 N 
5604.0000 M789 941603 w143 gangs5 100 N 
5612.0000 M790 1821724 w193 gangs3 100 N 
5620.0000 M791 1362340 w198 gangs2 100 N 
5627.0000 M792 345616 c134 gangs4 100 N 
5632.0000 M793 842810 p44 gangs2 100 N 
5637.0000 M794 1788347 c104 gangs10 100 N 
5646.0000 M795 1788033 c84 gangs10 100 N 
5651.0000 M796 864063 p16 gangs11 100 N 
5659.0000 M797 15317 p36 gangs11 100 N 
5666.0000 M798 1877842 c121 gangs5 100 N 
5672.0000 M799 241410 w170 gangs2 100 N 
5681.0000 M800 1475256 p45 gangs8 100 N 
5687.0000 M801 28592 p46 gangs2 100 N 
5692.0000 M802 1524972 c81 gangs5 100 N 
5699.0000 M803 1016570 c104 gangs10 100 N 
5705.0000 M804 340036 w153 gangs3 100 N 
5714.0000 M805 1925862 w171 gangs10 100 N 
5719.0000 M806 685640 c76 gangs3 100 N 
5724.0000 M807 37917 p68 gangs4 100 N 
5732.0000 M808 720636 c78 gangs10 100 N 
5741.0000 M809 66334 w161 gangs10 100 N 
5747.0000 M810 1493355 p37 gangs2 100 N 
5756.0000 M811 1863090 w155 gangs2 100 N 
5764.0000 M812 351565 c76 gangs6 100 N 
5771.0000 M813 8061 w203 gangs4 100 N 
5777.0000 M814 23547 p60 gangs8 100 N 
5782.0000 M815 627057 c71 gangs11 100 N 
5791.0000 M816 1463555 w153 gangs10 100 N 
5800.0000 M817 953150 c123 gangs9 100 N 
5808.0000 M818 395608 c99 gangs1 100 N 
5816.0000 M819 693544 p69 gangs4 100 N 
5821.0000 M820 1124464 w189 gangs5 100 N 
5826.0000 M821 495197 p25 gangs2 100 N 
5834.0000 M822 316465 p34 gangs2 100 N 
5841.0000 M823 235743 c83 gangs5 100 N 
5846.0000 M824 14305 p9 gangs1 100 N 
5853.0000 M825 117109 c84 gangs3 100 N 
5860.0000 M826 145552 c135 gangs0 100 N 
5868.0000 M827 520585 p15 gangs4 100 N 
5875.0000 M828 1645679 p60 gangs9 100 N 
5883.0000 M829 563800 c78 gangs0 100 N 
5891.0000 M830 687911 w156 gangs6 100 N 
5899.0000 M831 1187771 c129 gangs2 100 N 
5904.0000 M832 1469329 w197 gangs11 100 N 
5911.0000 M833 1256043 p40 gangs5 100 N 
5917.0000 M834 1880439 p30 gangs3 100 N 
5924.0000 M835 963758 w166 gangs3 100 N 
5932.0000 M836 1373798 p6 gangs11 100 N 
5938.0000 M837 1624108 w165 gangs10 100 N 
5945.0000 M838 843127 w162 gangs2 100 N 
5951.0000 M839 1684086 c80 gangs5 100 N 
5960.0000 M840 1438282 c90 gangs4 100 N 
5966.0000 M841 1288985 c116 gangs9 100 N 
5971.0000 M842 585013 w155 gangs6 100 N 
5977.0000 M843 665004 p0 gangs1 100 N 
5984.0000 M844 254491 w176 gangs4 100 N 
5992.0000 M845 1483401 c85 gangs5 100 N 
5997.0000 M846 149247 c108 gangs5 100 N 
6005.0000 M847 936145 w172 gangs3 100 N 
6013.0000 M848 193037 c75 gangs5 100 N 
6018.0000 M849 45869 c87 gangs2 100 N 
6026.0000 M850 1905965 w189 gangs9 100 N 
6032.0000 M851 1754007 w193 gangs3 100 N 
6040.0000 M852 1452796 c90 gangs4 100 N 
6048.0000 M853 1809750 w166 gangs0 100 N 
6054.0000 M854 1605761 p8 gangs9 100 N 
6062.0000 M855 361766 w188 gangs5 100 N 
6070.0000 M856 1600786 w205 gangs5 100 N 
6075.0000 M857 1830124 w204 gangs1 100 N 
6080.0000 M858 1300857 w176 gangs9 100 N 
6087.0000 M859 513240 c82 gangs8 100 N 
6093.0000 M860 1362495 c139 gangs3 100 N 
6100.0000 M861 952835 c76 gangs10 100 N 
6106.0000 M862 281845 p25 gangs4 100 N 
6114.0000 M863 1326713 p45 gangs8 100 N 
6119.0000 M864 1959735 p8 gangs1 100 N 
6128.0000 M865 1836313 w196 gangs1 100 N 
6136.0000 M866 452410 w208 gangs8 100 N 
6145.0000 M867 845366 c131 gangs9 100 N 
6153.0000 M868 1719421 p54 gangs6 100 N 
6160.0000 M869 1397768 p21 gangs6 100 N 
6169.0000 M870 1163927 p18 gangs6 100 N 
6176.0000 M871 783224 w154 gangs10 100 N 
6181.0000 M872 1308590 p4 gangs9 100 N 
6189.0000 M873 1476316 w182 gangs11 100 N 
6195.0000 M874 717230 w191 gangs3 100 N 
6204.0000 M875 1341685 p45 gangs3 100 N 
6211.0000 M876 483874 w144 gangs9 100 N 
6217.0000 M877 1249625 c96 gangs2 100 N 
6222.0000 M878 1392099 c117 gangs6 100 N 
6229.0000 M879 1235307 p7 gangs8 100 N 
6235.0000 M880 909719 w185 gangs0 100 N 
6244.0000 M881 930434 p1 gangs0 100 N 
6251.0000 M882 754941 p26 gangs1 100 N 
6257.0000 M883 411081 p26 gangs6 100 N 
6266.0000 M884 1915942 c82 gangs9 100 N 
6273.0000 M885 978477 c84 gangs8 100 N 
6282.0000 M886 1884299 p40 gangs11 100 N 
6288.0000 M887 1855360 w140 gangs5 100 N 
6297.0000 M888 1774139 w164 gangs5 100 N 
6305.0000 M889 1183383 w183 gangs4 100 N 
6314.0000 M890 1516068 c81 gangs7 100 N 
6319.0000 M891 434194 w152 gangs0 100 N 
6324.0000 M892 1318783 p33 gangs9 100 N 
6330.0000 M893 1780577 c72 gangs4 100 N 
6338.0000 M894 1822026 w194 gangs5 100 N 
6344.0000 M895 715990 p66 gangs9 100 N 
6351.0000 M896 1027634 w167 gangs2 100 N 
6359.0000 M897 75646 p66 gangs2 100 N 
6368.0000 M898 396125 p40 gangs5 100 N 
6373.0000 M899 776208 p47 gangs0 100 N 
6379.0000 M900 550778 w198 gangs0 100 N 
6384.0000 M901 1151961 w172 gangs3 100 N 
6393.0000 M902 900104 w167 gangs4 100 N 
6399.0000 M903 332258 w189 gangs9 100 N 
6405.0000 M904 1139331 c77 gangs9 100 N 
6411.0000 M905 1448778 w169 gangs2 100 N 
6420.0000 M906 1371986 c105 gangs5 100 N 
6428.0000 M907 1969840 p62 gangs1 100 N 
6437.0000 M908 693674 c106 gangs5 100 N 
6445.0000 M909 536872 p6 gangs1 100 N 
6454.0000 M910 108142 c78 gangs0 100 N 
6459.0000 M911 1977170 c79 gangs1 100 N 
6466.0000 M912 468412 p37 gangs5 100 N 
6473.0000 M913 939369 w201 gangs7 100 N 
6482.0000 M914 1310175 w157 gangs1 100 N 
6488.0000 M915 292771 w192 gangs1 100 N 
6496.0000 M916 1292225 p9 gangs3 100 N 
6503.0000 M917 1734924 w185 gangs6 100 N 
6511.0000 M918 406851 w197 gangs11 100 N 
6517.0000 M919 1184407 w197 gangs1 100 N 
6525.0000 M920 873617 p28 gangs4 100 N 
6532.0000 M921 880433 p29 gangs7 100 N 
6537.0000 M922 137675 p28 gangs5 100 N 
6542.0000 M923 675586 c128 gangs9 100 N 
6548.0000 M924 120088 p4 gangs10 100 N 
6553.0000 M925 1961295 w207 gangs11 100 N 
6558.0000 M926 125627 c135 gangs8 100 N 
6566.0000 M927 1263492 w186 gangs6 100 N 
6574.0000 M928 1504892 p24 gangs3 100 N 
6580.0000 M929 1912020 w208 gangs5 100 N 
6586.0000 M930 1707180 p30 gangs10 100 N 
6594.0000 M931 766217 p60 gangs4 100 N 
6602.0000 M932 1778007 p2 gangs7 100 N 
6611.0000 M933 1827682 p59 gangs2 100 N 
6618.0000 M934 1456643 p32 gangs8 100 N 
6625.0000 M935 1306206 p51 gangs8 100 N 
6633.0000 M936 704106 p68 gangs2 100 N 
6640.0000 M937 1047237 c117 gangs1 100 N 
6646.0000 M938 1983389 p31 gangs11 100 N 
6651.0000 M939 645327 w204 gangs9 100 N 
6660.0000 M940 1864760 p41 gangs4 100 N 
6667.0000 M941 505714 c107 gangs5 100 N 
6673.0000 M942 1746866 c72 gangs3 100 N 
6679.0000 M943 28139 w149 gangs7 100 N 
6684.0000 M944 1407228 c112 gangs6 100 N 
6692.0000 M945 1361275 w185 gangs8 100 N 
6700.0000 M946 90891 c78 gangs8 100 N 
6708.0000 M947 1493202 w142 gangs11 100 N 
6715.0000 M948 1300608 c76 gangs3 100 N 
6721.0000 M949 1002965 p41 gangs6 100 N 
6726.0000 M950 1236169 w191 gangs0 100 N 
6733.0000 M951 358693 c117 gangs9 100 N 
6739.0000 M952 388819 p25 gangs8 100 N 
6744.0000 M953 769770 p41 gangs11 100 N 
6750.0000 M954 825411 c113 gangs3 100 N 
6755.0000 M955 1134516 c112 gangs0 100 N 
6763.0000 M956 687902 w146 gangs10 100 N 
6768.0000 M957 1118732 c111 gangs5 100 N 
6776.0000 M958 1919811 p26 gangs2 100 N 
6781.0000 M959 1622654 w185 gangs1 100 N 
6790.0000 M960 1225242 c89 gangs0 100 N 
6796.0000 M961 194031 p52 gangs3 100 N 
6802.0000 M962 693846 c117 gangs1 100 N 
6811.0000 M963 1328290 p28 gangs11 100 N 
6817.0000 M964 1939721 w175 gangs5 100 N 
6826.0000 M965 1232960 p45 gangs4 100 N 
6831.0000 M966 1750294 c108 gangs4 100 N 
6840.0000 M967 1910740 c123 gangs6 100 N 
6848.0000 M968 1796575 c117 gangs9 100 N 
6856.0000 M969 1080914 w169 gangs0 100 N 
6865.0000 M970 1152613 p28 gangs3 100 N 
6874.0000 M971 1850193 c111 gangs7 100 N 
6883.0000 M972 1721277 c93 gangs1 100 N 
6891.0000 M973 221877 w203 gangs6 100 N 
6898.0000 M974 359320 c111 gangs10 100 N 
6907.0000 M975 1095772 p45 gangs8 100 N 
6915.0000 M976 1029410 c102 gangs1 100 N 
6921.0000 M977 366843 c118 gangs1 100 N 
6930.0000 M978 43605 c124 gangs11 100 N 
6939.0000 M979 1726281 c94 gangs10 100 N 
6944.0000 M980 560702 w160 gangs8 100 N 
6952.0000 M981 1681684 c114 gangs4 100 N 
6961.0000 M982 1717842 p32 gangs0 100 N 
6967.0000 M983 1160279 p38 gangs5 100 N 
6973.0000 M984 372572 c139 gangs11 100 N 
6981.0000 M985 1888304 w190 gangs9 100 N 
6989.0000 M986 588467 p34 gangs9 100 N 
6997.0000 M987 1284476 c139 gangs7 100 N 
7006.0000 M988 594899 p21 gangs0 100 N 
7014.0000 M989 1669002 w199 gangs10 100 N 
7021.0000 M990 702839 c134 gangs3 100 N 
7028.0000 M991 306649 c104 gangs2 100 N 
7037.0000 M992 1869984 p57 gangs7 100 N 
7043.0000 M993 1854154 c113 gangs1 100 N 
7052.0000 M994 1152480 c100 gangs4 100 N 
7057.0000 M995 1001758 c133 gangs7 100 N 
7066.0000 M996 1714924 w158 gangs3 100 N 
7073.0000 M997 220364 p14 gangs6 100 N 
7079.0000 M998 1399917 p9 gangs7 100 N 
7084.0000 M999 319263 p10 gangs11 100 N 
7093.0000 M1000 377909 p2 gangs1 100 N 
7099.0000 M1001 1337453 c101 gangs2 100 N 
7104.0000 M1002 1925998 c124 gangs1 100 N 
7113.0000 M1003 70644 p59 gangs5 100 N 
7121.0000 M1004 144163 c107 gangs9 100 N 
7128.0000 M1005 554309 w157 gangs3 100 N 
7133.0000 M1006 301466 p58 gangs9 100 N 
7138.0000 M1007 1630286 w156 gangs9 100 N 
7146.0000 M1008 176546 c92 gangs11 100 N 
7155.0000 M1009 1456054 c129 gangs7 100 N 
7160.0000 M1010 294032 w160 gangs0 100 N 
7166.0000 M1011 213958 w149 gangs9 100 N 
7172.0000 M1012 1262902 c127 gangs3 100 N 
7180.0000 M1013 850203 c72 gangs11 100 N 
7185.0000 M1014 1527808 p6 gangs9 100 N 
7194.0000 M1015 1105825 c117 gangs7 100 N 
7199.0000 M1016 641152 w143 gangs6 100 N 
7207.0000 M1017 100045 p63 gangs5 100 N 
7216.0000 M1018 212053 p51 gangs8 100 N 
7222.0000 M1019 1460190 w164 gangs4 100 N 
7229.0000 M1020 701811 p5 gangs0 100 N 
7235.0000 M1021 1236015 p39 gangs9 100 N 
7244.0000 M1022 750826 w187 gangs11 100 N 
7251.0000 M1023 896777 p47 gangs0 100 N 
7260.0000 M1024 21867 c105 gangs10 100 N 
7268.0000 M1025 437266 p68 gangs9 100 N 
7277.0000 M1026 1235549 p47 gangs9 100 N 
7285.0000 M1027 779464 w167 gangs6 100 N 
7293.0000 M1028 1259547 c87 gangs4 100 N 
7300.0000 M1029 1896900 w155 gangs11 100 N 
7307.0000 M1030 901444 c120 gangs7 100 N 
7316.0000 M1031 313507 p34 gangs10 100 N 
7324.0000 M1032 1602009 p38 gangs0 100 N 
7329.0000 M1033 936698 w204 gangs5 100 N 
7337.0000 M1034 1590075 p47 gangs5 100 N 
7345.0000 M1035 1856666 p15 gangs10 100 N 
7353.0000 M1036 297944 p21 gangs7 100 N 
7359.0000 M1037 1534396 c71 gangs0 100 N 
7366.0000 M1038 1708262 w173 gangs6 100 N 
7374.0000 M1039 1190111 w147 gangs6 100 N 
7380.0000 M1040 1059881 c88 gangs5 100 N 
7388.0000 M1041 1941720 w164 gangs6 100 N 
7397.0000 M1042 447689 c114 gangs5 100 N 
7402.0000 M1043 1283564 p35 gangs5 100 N 
7408.0000 M1044 1267854 c94 gangs4 100 N 
7416.0000 M1045 1427320 w200 gangs3 100 N 
7421.0000 M1046 848753 c121 gangs7 100 N 
7429.0000 M1047 1455846 c138 gangs9 100 N 
7435.0000 M1048 1509612 c137 gangs10 100 N 
7442.0000 M1049 1397406 p47 gangs3 100 N 
7447.0000 M1050 1565782 p39 gangs3 100 N 
7455.0000 M1051 1038406 c134 gangs10 100 N 
7460.0000 M1052 508612 c124 gangs7 100 N 
7466.0000 M1053 1145463 w148 gangs6 100 N 
7471.0000 M1054 47776 w183 gangs1 100 N 
7480.0000 M1055 1078241 w161 gangs0 100 N 
7486.0000 M1056 170623 p65 gangs7 100 N 
7495.0000 M1057 156651 w179 gangs8 100 N 
7501.0000 M1058 380147 c88 gangs3 100 N 
7506.0000 M1059 823246 w144 gangs3 100 N 
7515.0000 M1060 506299 w141 gangs1 100 N 
7522.0000 M1061 245323 c72 gangs3 100 N 
7530.0000 M1062 199664 w161 gangs10 100 N 
7536.0000 M1063 1688894 p31 gangs0 100 N 
7541.0000 M1064 57030 w204 gangs5 100 N 
7548.0000 M1065 1108372 w191 gangs7 100 N 
7555.0000 M1066 1332472 w183 gangs11 100 N 
7562.0000 M1067 962369 p51 gangs10 100 N 
7571.0000 M1068 333198 p43 gangs8 100 N 
7579.0000 M1069 817992 w194 gangs6 100 N 
7584.0000 M1070 1523695 c80 gangs3 100 N 
7589.0000 M1071 473819 w180 gangs10 100 N 
7597.0000 M1072 963770 w176 gangs9 100 N 
7604.0000 M1073 517941 p54 gangs6 100 N 
7612.0000 M1074 24347 w157 gangs1 100 N 
7620.0000 M1075 1420470 c75 gangs8 100 N 
7625.0000 M1076 171448 p23 gangs2 100 N 
7632.0000 M1077 1504494 p62 gangs0 100 N 
7638.0000 M1078 1245848 w197 gangs4 100 N 
7643.0000 M1079 1382386 p44 gangs4 100 N 
7649.0000 M1080 1625779 w200 gangs1 100 N 
7656.0000 M1081 651726 w140 gangs11 100 N 
7662.0000 M1082 1065258 p8 gangs10 100 N 
7667.0000 M1083 818704 p23 gangs1 100 N 
7673.0000 M1084 864393 w141 gangs9 100 N 
7678.0000 M1085 978100 w181 gangs10 100 N 
7686.0000 M1086 753253 p63 gangs6 100 N 
7692.0000 M1087 1412693 p63 gangs5 100 N 
7697.0000 M1088 911814 c105 gangs8 100 N 
7703.0000 M1089 1810169 c130 gangs2 100 N 
7712.0000 M1090 722619 c79 gangs7 100 N 
7720.0000 M1091 1457115 p5 gangs10 100 N 
7725.0000 M1092 1201089 p21 gangs9 100 N 
7731.0000 M1093 232029 w178 gangs7 100 N 
7740.0000 M1094 1842027 c72 gangs1 100 N 
7748.0000 M1095 499345 w188 gangs1 100 N 
7754.0000 M1096 1479201 w206 gangs0 100 N 
